run_date,n_walkers,walkers_per_proc,time,error_black,error_white,avg_error,L,y_mort,a_black_init,a_white_init,A_black,A_white
2025-04-16 12:04:54.645580,200,12,17.846086099976674,0.0169638596204148,0.0147852812869974,0.0158745704537061,1.6309482496290502,0.1827772434631411,0.5133507294988504,0.4930463045450328,0.2848628989503482,0.7674610169525364
2025-04-16 12:05:50.229048,300,18,21.753339699935168,0.0121395177423616,0.0085785061745083,0.010359011958435,1.7039539430852062,0.1837140201475585,0.4852886874614753,0.5082112832542272,0.3253967385280613,0.7707991444640414
2025-04-16 12:06:53.880550,400,25,28.62481230008416,0.0035804475946119,0.000830502142385,0.0022054748684984,1.667073098333639,0.1807028911441264,0.5109698435478608,0.5236337231894748,0.2899901273092705,0.7727788402171226
2025-04-16 12:08:28.572590,500,31,35.14378809998743,0.0093412054334899,0.007213221880411,0.0082772136569505,1.703406703336162,0.1830196159293506,0.5170875281638792,0.5465656755003468,0.307572791242761,0.7870237428918326
2025-04-16 12:13:05.430706,700,43,45.337029900052585,0.014105591914628,0.0119208688999895,0.0130132304073087,1.6700098654743507,0.1821419715575022,0.4898425780315252,0.5317433497920168,0.292318511902345,0.784911735198494
2025-04-16 12:23:51.481209,100,12,12.011748399934731,0.0519116442642136,0.044869310672074,0.0483904774681438,1.6185161823570464,0.1807054217060531,0.5120176420586899,0.6363847461486649,0.3155061505271715,0.756482080908029
2025-04-16 12:25:07.147970,50,12,9.218464899924584,0.11069597990374391,0.10502350598719895,0.10785974294547143,1.5657894919678272,0.1794501485124618,0.48328489471963704,0.5180149109412334,0.30648253336913917,0.7906929117755326
